,사업장명,업태구분명,인허가일자,영업상태명,폐업일자,소재지전체주소,시설총규모
660566,수라수라,호프/통닭,20080805,폐업,20150924,대전광역시 서구 도마동 29-33번지 (1층),23.73
660581,우리들식당,한식,20080818,폐업,20090819,대전광역시 서구 도마동 142-18번지 (1층),34.4
660589,대구식당,한식,20071220,폐업,20160406,대전광역시 서구 도마동 184-19번지 1층,65.62
660607,오비호프타운,호프/통닭,20001221,폐업,20170901,대전광역시 서구 도마동 120-6번지 (3층),267.95
660609,깻잎두마리치킨,호프/통닭,20170404,폐업,20191227,대전광역시 서구 도마동 335-36번지,27.66
660621,친구처럼,호프/통닭,20100511,폐업,20160325,대전광역시 서구 도마동 25-2번지 지하1층,100.19
660622,미라노피자,패스트푸드,20001223,폐업,20080613,대전광역시 서구 변동 73-14번지,20.11
660628,연탄집,호프/통닭,20100512,폐업,20190404,대전광역시 서구 변동 21-27번지 1층,46.71
660634,피자투데이,패스트푸드,20010115,폐업,20020412,대전광역시 서구 도마동 23-2번지,26.12
660649,설레임,호프/통닭,20010115,폐업,20110504,대전광역시 서구 변동 27-7번지 (1층),25.66
660651,고들고들,기타,20010116,폐업,20020520,대전광역시 서구 도마동 35-27번지,15.86
660658,맥주창고,호프/통닭,20010117,폐업,20170321,대전광역시 서구 도마동 47-6번지,62.46
660681,행복한식당,한식,20100222,폐업,20110223,대전광역시 서구 도마동 157-32번지 (1층),29.44
660685,타임식당,호프/통닭,20001109,폐업,20170328,대전광역시 서구 도마동 144-11번지 (2층),91.14
660693,도솔산해물칼국수,한식,20100226,폐업,20170328,대전광역시 서구 도마동 194번지 (1층),63.29
660697,모모,한식,20100302,폐업,20110704,대전광역시 서구 도마동 194번지 (2층),49.6
660712,진부령황태마을,한식,20081121,폐업,20180817,대전광역시 서구 변동 53-5번지 (1층),97.62
660735,창식이돈까스치킨,호프/통닭,20080826,폐업,20181022,대전광역시 서구 변동 30-14번지 (1층),54.6
660748,안준석아구찜동태탕,한식,20081219,폐업,20190409,대전광역시 서구 변동 62-46번지 1층,144.48
660761,파닭에파무쳐,호프/통닭,20090105,폐업,20120919,대전광역시 서구 도마동 46-5번지 (1층),25.56
660774,황돈,한식,20071228,폐업,20080109,대전광역시 서구 도마동 189-4번지 2층,0.0
660798,삽짝골순대감자탕,한식,20001229,폐업,20020926,대전광역시 서구 도마동 24-34번지,15.05
660801,플러스피자,패스트푸드,20001229,폐업,20060503,대전광역시 서구 도마동 107-23번지,29.3
660804,은행나무분식,분식,20080108,폐업,20090514,대전광역시 서구 변동 71-12번지 1층,34.56
660808,명가왕만두찐빵,식육(숯불구이),20100615,폐업,20141217,대전광역시 서구 도마동 143-24번지 (1층),22.49
660827,대천해물칼국수,분식,20100623,폐업,20101126,대전광역시 서구 도마동 148-30번지 (1층),40.2
660829,SKETG(스켓쥐),분식,20170502,폐업,20200115,대전광역시 서구 도마동 22-2번지,17.38
660838,조은친구들,호프/통닭,20010207,폐업,20200831,대전광역시 서구 도마동 128-89 2층,93.26
660869,제크후라이드치킨,한식,20001118,폐업,20021120,대전광역시 서구 도마동 128-5번지,31.32
660871,꼬꼬양념치킨,한식,20001118,폐업,20021125,대전광역시 서구 도마동 15-2번지,30.42
660873,말뚝박기,호프/통닭,20001118,폐업,20090212,대전광역시 서구 도마동 50-15번지,177.0
660905,바삭치킨,통닭(치킨),20090810,폐업,20101015,대전광역시 서구 도마동 37-18번지 (1층),16.77
660912,외갓집식당,한식,20090422,폐업,20111206,대전광역시 서구 도마동 127-14번지 1층,66.06
660914,돈바가지,한식,20090423,폐업,20100423,대전광역시 서구 도마동 93-1번지 (1층),30.66
660926,진바우쎄븐1호점,호프/통닭,20090427,폐업,20101109,대전광역시 서구 도마동 174-1번지 지하1층,56.08
660935,유천떡볶이,분식,20090106,폐업,20160909,대전광역시 서구 도마동 152-3번지 1층,11.22
660948,멕시칸치킨내동점,통닭(치킨),20090112,폐업,20090304,대전광역시 서구 변동 16-1번지 (1층),30.0
660953,대궁영양탕,탕류(보신용),20090528,폐업,20100219,대전광역시 서구 변동 50-3번지 (3층),168.94
660978,순식당,한식,20080111,폐업,20090309,대전광역시 서구 변동 73-8번지,31.68
660995,원족발.부대찌개,분식,20080116,폐업,20110930,대전광역시 서구 도마동 189-4번지,125.84
660996,양구펀치볼시래기,한식,20170418,폐업,20190419,대전광역시 서구 도마동 46-4번지,66.71
661034,아구촌,한식,20010220,폐업,20040602,대전광역시 서구 도마동 69-4번지,40.95
661038,오이도손칼국수식당,한식,20010220,폐업,20050325,대전광역시 서구 변동 30-7번지,37.95
661041,적자인생,호프/통닭,20010221,폐업,20170330,대전광역시 서구 도마동 60-14번지 1층,137.93
661059,청춘시대,한식,20010227,폐업,20060118,대전광역시 서구 도마동 333-33번지,24.64
661073,안주나라,호프/통닭,19961014,폐업,20061020,대전광역시 서구 도마동 23-33번지,92.99
661082,군산아구,한식,20090331,폐업,20101105,대전광역시 서구 도마동 130-10번지 (1층),72.0
661089,맛난돼지,한식,20090729,폐업,20170802,대전광역시 서구 도마동 120-6번지 본본빌딩 1층,89.12
661096,맘스터치치킨,통닭(치킨),20090812,폐업,20101025,대전광역시 서구 도마동 110-12번지 (1층),27.95
661123,우리치킨,한식,20090826,폐업,20180628,대전광역시 서구 도마동 89-27번지 1층,20.72
661128,또또분식,분식,20090519,폐업,20100708,대전광역시 서구 도마동 133-11번지 (1층),31.74
661145,청주식당,한식,20090527,폐업,20190816,대전광역시 서구 도마동 124-5번지 (1층),31.18
661170,수제생돈까스,경양식,20080118,폐업,20111212,대전광역시 서구 변동 252-39번지 1층,27.0
661192,유황오리해피덕,식육(숯불구이),20080516,폐업,20121212,대전광역시 서구 도마동 191-6번지 1층,120.0
661205,미니바,호프/통닭,20080610,폐업,20170927,대전광역시 서구 도마동 109-6번지,41.4
661218,여수간장게장,한식,20080226,폐업,20151019,대전광역시 서구 도마동 190-15번지 1층,33.3
661220,몽마르죠와봐유,한식,20080227,폐업,20140813,대전광역시 서구 도마동 122-13번지 1층,31.6
661241,남원골추어탕,한식,20071203,폐업,20110120,대전광역시 서구 도마동 164-35번지 (1층),64.8
661242,해오름힐링카페,기타,20170314,폐업,20200211,대전광역시 서구 변동 254-102번지,32.17
661253,김재동생돈까스,한식,20090727,폐업,20120605,대전광역시 서구 도마동 48-2번지 (1층),27.15
661264,다래정,탕류(보신용),20091106,폐업,20160627,대전광역시 서구 도마동 60-14번지 (1층),55.97
661287,을파소,호프/통닭,20091211,폐업,20101216,대전광역시 서구 도마동 209-4번지,105.63
661293,옛날식당,한식,20090902,폐업,20140828,대전광역시 서구 도마동 15-1번지 101호,15.4
661326,한뚝배기,호프/통닭,20080924,폐업,20151204,대전광역시 서구 도마동 84-1번지 (1층),28.05
661345,지지미,호프/통닭,20080929,폐업,20120608,대전광역시 서구 도마동 109-6번지 1층,41.4
661353,모녀순대,분식,20080521,폐업,20090918,대전광역시 서구 도마동 565-49번지 1층,58.74
661361,보스카스라운지,호프/통닭,20080530,폐업,20100317,대전광역시 서구 도마동 106-23번지 4층,180.77
661366,하하식당,한식,20080617,폐업,20181226,대전광역시 서구 도마동 126-33번지 1층,63.76
661387,형미분식,분식,20080620,폐업,20180824,대전광역시 서구 변동 40-23번지 (1층),30.87
661398,배재주박사,호프/통닭,20080305,폐업,20151020,대전광역시 서구 도마동 49-11번지 (2층),108.25
661407,마미손바지락칼국수,한식,20080625,폐업,20081202,대전광역시 서구 변동 251-6번지 (1층),31.39
661409,폴링인꽈배기,분식,20170316,폐업,20171025,대전광역시 서구 도마동 129-9번지,40.58
661414,팜파라스치킨,통닭(치킨),20080307,폐업,20080818,대전광역시 서구 변동 57-3번지 (1층),36.0
661416,야화,호프/통닭,20080307,폐업,20131031,대전광역시 서구 변동 49-10번지 (1층),49.38
661459,모스꼬사카,경양식,20091125,폐업,20130729,대전광역시 서구 변동 6-6번지 (2층),188.81
661461,믹스(1),호프/통닭,20091127,폐업,20111010,대전광역시 서구 도마동 328-25번지 (지하1층),115.49
661463,솔밭멸치국수,분식,20091127,폐업,20100208,대전광역시 서구 도마동 134-1번지 (1층),10.88
661478,왔다삼겹살,한식,20091229,폐업,20181218,대전광역시 서구 변동 73-31번지 1층,132.29
661479,미가식당,한식,20091229,폐업,20100714,대전광역시 서구 도마동 107-27번지 (1층),36.83
661490,화신푸드,김밥(도시락),20090923,폐업,20141014,대전광역시 서구 도마동 113-19번지 1층,97.68
661513,대경고기타운,식육(숯불구이),20081002,폐업,20170330,대전광역시 서구 도마동 87-67번지 (2층),88.8
661515,대경고기타운,식육(숯불구이),20081002,폐업,20170330,대전광역시 서구 도마동 87-67번지 (3층),88.8
661520,따다,호프/통닭,20090227,폐업,20170330,대전광역시 서구 도마동 29-32번지,41.92
661522,대전광역시정신장애인협회평양수제왕만두,한식,20081007,폐업,20100421,대전광역시 서구 도마동 130-1번지 (1층),122.66
661529,은혜와 섬김,한식,20080604,폐업,20170927,대전광역시 서구 도마동 60-14번지 1층,60.0
661534,복희네실내마차,호프/통닭,20081007,폐업,20181228,대전광역시 서구 도마동 127-36번지 (1층),29.04
661546,복원중국찬,중국식,20081029,폐업,20081226,대전광역시 서구 도마동 328-25번지 (1층),60.14
661556,큰손부대찌개식당,한식,20081031,폐업,20101103,대전광역시 서구 도마동 185-16번지,33.92
661567,생선나라,한식,20080702,폐업,20100331,대전광역시 서구 도마동 138-1번지 (1층),34.0
661574,하얼빈 수제 물만두,호프/통닭,20141231,폐업,20170818,대전광역시 서구 도마동 110-12번지 1층,39.12
661628,신통치킨 (도마점),통닭(치킨),20150407,폐업,20180410,대전광역시 서구 도마동 50-15번지,30.6
661634,투앤원치킨,통닭(치킨),20100114,폐업,20141020,대전광역시 서구 도마동 114-10번지 1층,34.67
661638,도락원,한식,20100129,폐업,20190618,"대전광역시 서구 도마동 15-2번지 (121,122호)",64.8
661642,샤브나라,식육(숯불구이),20090925,폐업,20110201,대전광역시 서구 도마동 143-15번지 (5층),280.27
661658,두자매식당,한식,20090220,폐업,20090311,대전광역시 서구 도마동 124-5번지,33.88
661688,골든카푸드,기타,20081010,폐업,20170727,대전광역시 서구 도마동 97-9번지 (1층),15.0
661746,뽕뜨락피자,패스트푸드,20100118,폐업,20131122,대전광역시 서구 도마동 50-28번지 (1층),24.82
661755,은성이네빈대떡,한식,20100125,폐업,20120521,대전광역시 서구 도마동 46-27번지 (1층),19.24
661759,두레촌손두부변동점,분식,20100129,폐업,20151230,대전광역시 서구 변동 2-4번지 1층,140.36
661771,갈비가집으로,중국식,20090618,폐업,20111213,대전광역시 서구 변동 73-14번지 (1층),31.58
661791,한방보양식얼큰한장어해장국추어탕,한식,20090304,폐업,20091215,대전광역시 서구 도마동 565-38번지 (1층),48.5
661801,"아구가15,000원",한식,20090309,폐업,20091123,대전광역시 서구 변동 33-13번지 102호,33.21
661807,느낌,호프/통닭,20090311,폐업,20151215,대전광역시 서구 도마동 127-1번지 (1층),27.01
661818,믹스,중국식,20090316,폐업,20111010,대전광역시 서구 도마동 328-25번지 (1층),60.14
661827,김밥세상,김밥(도시락),20090403,폐업,20170525,대전광역시 서구 도마동 41-8번지 1층,31.7
661845,삼거리수육국수,한식,20130411,폐업,20180104,대전광역시 서구 변동 253-40번지 1층,14.06
661941,탄산보리찻집,호프/통닭,20130402,폐업,20190711,대전광역시 서구 도마동 49-13번지 1층,19.31
661994,영심이식당,한식,20090325,폐업,20200529,대전광역시 서구 도마동 40-14번지 (1층),29.73
662002,거농치킨,통닭(치킨),20090717,폐업,20100312,대전광역시 서구 도마동 14-4번지 (1층),16.59
662007,연남손칼국수,분식,20020501,폐업,20030314,대전광역시 서구 도마동 127-16번지,22.73
662008,영대영불고기,한식,20020502,폐업,20050113,대전광역시 서구 도마동 180-18번지,71.45
662016,연탄구이사랑,한식,20020502,폐업,20041101,대전광역시 서구 변동 34-8번지,37.13
662030,뜨락비빔국수앤족발보쌈 도마점,한식,20130426,폐업,20170526,대전광역시 서구 도마동 110-12번지 1층일부,0.0
662031,유가네냉면,한식,20130426,폐업,20171025,대전광역시 서구 변동 34-40번지 1층,22.26
662039,희정이네,한식,20130513,폐업,20140703,대전광역시 서구 도마동 106-12번지 1층,32.03
662050,아씨호프,호프/통닭,20130624,폐업,20170809,대전광역시 서구 도마동 74-7번지 1층,33.86
662060,고슬스밥버거,분식,20130710,폐업,20170330,대전광역시 서구 도마동 25-2번지 1층,29.22
662111,24대포,호프/통닭,20130418,폐업,20130708,대전광역시 서구 도마동 66-35번지 1층,24.89
662115,보물섬회수산,횟집,20131121,폐업,20200706,대전광역시 서구 도마동 93-52 1층,102.48
662133,연우수산회도매센타,회집,20130711,폐업,20170201,대전광역시 서구 도마동 94-11번지 1층,32.89
662135,벅스리아도마점,분식,20130716,폐업,20150323,대전광역시 서구 도마동 130-36번지 1층,25.92
662136,소문난닭강정,분식,20130717,폐업,20190123,대전광역시 서구 도마동 142-6번지 1층,34.44
662189,육천원의행복백반부페,한식,20131112,폐업,20150916,대전광역시 서구 변동 71-12번지 1층,72.76
662198,우리식당,한식,20131203,폐업,20161215,대전광역시 서구 변동 49-9번지 1층,38.03
662199,하얼빈수제물만두,분식,20130520,폐업,20170104,대전광역시 서구 도마동 106-12번지 1층,31.07
